station,date,item,area,month,season,population,item_percent_ppm,max_AMB_TEMP,max_RH,mean_AMB_TEMP,mean_RH,max_PM2_5,mean_PM2_5
左營區,2023-11-20,2.0,1,11,秋季,197078,10.148266168725073,25.3,81.0,22.195833333333336,65.0,38.0,26.625
左營區,2023-11-21,6.0,1,11,秋季,197078,30.444798506175218,32.279999999999994,100.8,27.624999999999996,80.0,51.6,27.0
左營區,2023-11-22,1.0,1,11,秋季,197078,5.074133084362536,21.680000000000003,68.0,18.583333333333336,53.900000000000006,36.0,20.765217391304347
左營區,2023-11-23,1.0,1,11,秋季,197078,5.074133084362536,21.76,68.8,18.7,52.766666666666666,40.0,21.366666666666667
左營區,2023-11-24,3.0,1,11,秋季,197078,15.222399253087609,26.7,85.0,23.40833333333333,66.45833333333333,45.0,28.208333333333332
左營區,2023-11-26,1.0,1,11,秋季,197078,5.074133084362536,20.96,67.2,18.43,57.93333333333334,31.200000000000003,20.96666666666667
左營區,2023-11-27,2.0,1,11,秋季,197078,10.148266168725073,26.8,89.0,23.479166666666668,73.95833333333333,37.0,26.0
左營區,2023-11-29,1.0,1,11,秋季,197078,5.074133084362536,22.16,69.60000000000001,20.343333333333334,56.900000000000006,34.4,25.530434782608697
左營區,2023-11-30,2.0,1,11,秋季,197078,10.148266168725073,27.4,89.0,24.958333333333332,75.625,42.0,35.375
左營區,2023-12-02,1.0,1,12,冬季,197276,5.06904032928486,20.560000000000002,64.0,17.516666666666666,57.6,36.0,21.233333333333334
左營區,2023-12-03,1.0,1,12,冬季,197276,5.06904032928486,20.72,67.2,18.020000000000003,60.23333333333334,33.6,24.233333333333334
左營區,2023-12-04,1.0,1,12,冬季,197276,5.06904032928486,21.44,70.4,18.6,60.166666666666664,40.0,16.233333333333334
左營區,2023-12-06,1.0,1,12,冬季,197276,5.06904032928486,22.0,64.8,18.436666666666667,56.83333333333334,23.200000000000003,17.7
左營區,2023-12-07,3.0,1,12,冬季,197276,15.207120987854578,26.0,80.0,22.662499999999998,66.20833333333333,44.0,24.291666666666668
左營區,2023-12-08,1.0,1,12,冬季,197276,5.06904032928486,20.560000000000002,64.8,18.653333333333332,57.43333333333334,35.2,22.504347826086956
左營區,2023-12-09,2.0,1,12,冬季,197276,10.13808065856972,28.2,88.0,24.52916666666667,64.20833333333333,49.0,30.875
左營區,2023-12-10,2.0,1,12,冬季,197276,10.13808065856972,28.2,83.0,25.59583333333333,72.41666666666667,49.0,31.333333333333332
左營區,2023-12-12,1.0,1,12,冬季,197276,5.06904032928486,22.8,71.2,20.593333333333334,65.93333333333334,34.4,22.330434782608698
左營區,2023-12-13,1.0,1,12,冬季,197276,5.06904032928486,21.52,68.8,19.236666666666668,63.96666666666667,39.2,19.8
左營區,2023-12-14,1.0,1,12,冬季,197276,5.06904032928486,21.6,75.2,19.303333333333335,68.26666666666667,45.6,25.86666666666667
左營區,2023-12-15,2.0,1,12,冬季,197276,10.13808065856972,28.6,95.0,25.141666666666666,79.33333333333333,52.0,34.208333333333336
左營區,2023-12-17,2.0,1,12,冬季,197276,10.13808065856972,22.5,75.0,19.083333333333332,65.95833333333333,30.0,20.208333333333332
左營區,2023-12-18,1.0,1,12,冬季,197276,5.06904032928486,19.52,68.8,16.793333333333333,58.1,28.8,16.347826086956523
左營區,2023-12-19,1.0,1,12,冬季,197276,5.06904032928486,20.96,72.0,17.95,63.0,23.200000000000003,16.6
左營區,2023-12-20,1.0,1,12,冬季,197276,5.06904032928486,16.240000000000002,76.80000000000001,14.593333333333334,68.53333333333335,20.8,12.200000000000001
左營區,2023-12-22,1.0,1,12,冬季,197276,5.06904032928486,15.440000000000001,59.2,12.246666666666666,50.03333333333333,28.8,20.133333333333336
左營區,2023-12-29,1.0,1,12,冬季,197276,5.06904032928486,20.560000000000002,76.80000000000001,16.69666666666667,69.23333333333333,28.8,24.033333333333335
左營區,2023-12-30,1.0,1,12,冬季,197276,5.06904032928486,18.16,76.80000000000001,16.13,72.5,39.2,28.3
林園區,2023-08-21,1.0,2,8,夏季,68354,14.629721742692455,33.1,98.0,30.047619047619047,86.95238095238095,4.0,0.9523809523809523
林園區,2023-08-23,1.0,2,8,夏季,68354,14.629721742692455,33.2,98.0,30.474999999999998,78.70833333333333,7.0,3.2083333333333335
林園區,2023-09-28,1.0,2,9,秋季,68328,14.635288607891347,33.2,98.0,29.295833333333334,84.33333333333333,13.0,8.458333333333334
林園區,2023-11-22,1.0,2,11,秋季,68254,14.651155976206521,28.1,86.0,23.537499999999998,61.625,42.0,20.541666666666668
林園區,2023-11-30,1.0,2,11,秋季,68254,14.651155976206521,28.7,97.0,25.96666666666667,72.5,55.0,36.291666666666664
楠梓區,2023-08-23,1.0,1,8,夏季,192667,5.190302438923116,27.439999999999998,71.2,24.533333333333335,61.63333333333334,11.200000000000001,2.5
楠梓區,2023-08-27,1.0,1,8,夏季,192667,5.190302438923116,27.680000000000003,68.8,24.276666666666667,59.166666666666664,11.200000000000001,5.333333333333334
楠梓區,2023-08-28,1.0,1,8,夏季,192667,5.190302438923116,28.080000000000002,70.4,24.556666666666672,57.86666666666667,10.4,5.0
楠梓區,2023-09-01,1.0,1,9,秋季,192777,5.187340813478786,27.439999999999998,76.0,23.520000000000003,65.93333333333334,11.200000000000001,5.356521739130436
楠梓區,2023-09-02,1.0,1,9,秋季,192777,5.187340813478786,25.760000000000005,75.2,23.486666666666668,68.43333333333334,12.0,6.800000000000001
楠梓區,2023-09-03,1.0,1,9,秋季,192777,5.187340813478786,23.28,76.80000000000001,22.203333333333333,73.5,9.600000000000001,6.0
楠梓區,2023-09-04,1.0,1,9,秋季,192777,5.187340813478786,22.400000000000002,76.80000000000001,21.516666666666666,75.10000000000001,5.6000000000000005,1.866666666666667
楠梓區,2023-09-05,1.0,1,9,秋季,192777,5.187340813478786,25.44,76.0,23.026666666666667,69.5,9.600000000000001,4.733333333333333
楠梓區,2023-09-07,2.0,1,9,秋季,192777,10.374681626957573,30.9,96.0,27.375,90.95833333333333,17.0,6.666666666666667
楠梓區,2023-09-17,1.0,1,9,秋季,192777,5.187340813478786,27.439999999999998,68.0,24.333333333333336,58.56666666666666,21.6,8.333333333333334
楠梓區,2023-09-24,1.0,1,9,秋季,192777,5.187340813478786,27.360000000000003,70.4,24.433333333333337,61.766666666666666,21.6,7.666666666666668
楠梓區,2023-09-25,1.0,1,9,秋季,192777,5.187340813478786,26.880000000000003,72.8,24.373333333333335,64.83333333333334,11.200000000000001,8.1
楠梓區,2023-09-26,3.0,1,9,秋季,192777,15.562022440436358,33.8,91.0,30.633333333333336,77.16666666666667,16.0,9.333333333333334
楠梓區,2023-09-27,1.0,1,9,秋季,192777,5.187340813478786,27.28,70.4,24.253333333333334,62.6,13.600000000000001,7.433333333333334
楠梓區,2023-09-28,4.0,1,9,秋季,192777,20.749363253915146,40.08,114.0,35.114999999999995,101.9,19.2,13.982608695652173
楠梓區,2023-09-29,2.0,1,9,秋季,192777,10.374681626957573,33.4,92.0,29.65416666666667,81.41666666666667,22.0,14.5
楠梓區,2023-09-30,2.0,1,9,秋季,192777,10.374681626957573,34.1,91.0,30.483333333333334,78.54166666666667,25.0,16.291666666666668
楠梓區,2023-10-02,2.0,1,10,秋季,192888,10.368711376550122,34.6,88.0,30.320833333333336,74.95833333333333,23.0,14.791666666666666
楠梓區,2023-10-04,2.0,1,10,秋季,192888,10.368711376550122,28.2,82.0,27.337500000000002,73.58333333333333,18.0,12.333333333333334
楠梓區,2023-10-05,1.0,1,10,秋季,192888,5.184355688275061,24.240000000000002,67.2,22.6,62.43333333333334,10.4,4.4
楠梓區,2023-10-07,2.0,1,10,秋季,192888,10.368711376550122,31.9,94.0,27.77916666666667,84.41666666666667,16.0,8.166666666666666
楠梓區,2023-10-09,1.0,1,10,秋季,192888,5.184355688275061,25.040000000000003,76.0,22.58666666666667,67.9,12.8,6.833333333333333
楠梓區,2023-10-12,1.0,1,10,秋季,192888,5.184355688275061,24.96,68.0,22.35,59.86666666666667,24.8,13.252173913043478
楠梓區,2023-10-13,2.0,1,10,秋季,192888,10.368711376550122,31.4,88.0,28.325,77.29166666666667,24.0,16.708333333333332
楠梓區,2023-10-14,1.0,1,10,秋季,192888,5.184355688275061,25.680000000000003,72.0,22.48,61.39130434782609,19.200000000000003,14.433333333333335
楠梓區,2023-10-15,1.0,1,10,秋季,192888,5.184355688275061,24.8,71.2,22.19,60.56666666666666,29.6,21.566666666666666
楠梓區,2023-10-16,2.0,1,10,秋季,192888,10.368711376550122,30.2,83.0,27.0125,63.92307692307692,43.0,35.791666666666664
楠梓區,2023-10-17,2.0,1,10,秋季,192888,10.368711376550122,29.6,87.0,27.116666666666664,80.20833333333333,58.0,35.25
楠梓區,2023-10-18,2.0,1,10,秋季,192888,10.368711376550122,30.9,90.0,27.641666666666666,75.83333333333333,46.0,29.5
楠梓區,2023-10-19,2.0,1,10,秋季,192888,10.368711376550122,31.7,86.0,28.145833333333332,73.29166666666667,50.0,29.375
楠梓區,2023-10-21,1.0,1,10,秋季,192888,5.184355688275061,25.200000000000003,69.60000000000001,21.650000000000002,60.5,21.6,11.3
楠梓區,2023-10-23,1.0,1,10,秋季,192888,5.184355688275061,25.200000000000003,68.0,21.95666666666667,60.166666666666664,20.0,11.866666666666667
楠梓區,2023-10-26,2.0,1,10,秋季,192888,10.368711376550122,31.0,89.0,27.733333333333334,78.08333333333333,30.0,20.291666666666668
楠梓區,2023-10-27,1.0,1,10,秋季,192888,5.184355688275061,24.32,70.4,21.766666666666666,61.666666666666664,21.6,15.033333333333335
楠梓區,2023-10-29,1.0,1,10,秋季,192888,5.184355688275061,24.560000000000002,70.4,21.516666666666666,59.81818181818181,28.8,15.9
楠梓區,2023-10-31,3.0,1,10,秋季,192888,15.553067064825186,30.7,90.0,26.50909090909091,75.13636363636364,25.0,14.727272727272727
楠梓區,2023-11-02,1.0,1,11,秋季,192944,5.182850982668547,24.72,72.0,21.266666666666666,62.83333333333334,30.400000000000002,14.733333333333334
楠梓區,2023-11-03,1.0,1,11,秋季,192944,5.182850982668547,24.72,72.0,21.42,61.0,26.400000000000002,14.8
楠梓區,2023-11-06,4.0,1,11,秋季,192944,20.731403930674187,32.1,84.0,27.825,70.45833333333333,34.0,19.083333333333332
楠梓區,2023-11-08,2.0,1,11,秋季,192944,10.365701965337093,29.8,88.0,26.837500000000002,77.25,40.0,22.5
楠梓區,2023-11-09,3.0,1,11,秋季,192944,15.548552948005637,31.4,89.0,27.22083333333333,77.58333333333333,41.0,24.956521739130434
楠梓區,2023-11-10,3.0,1,11,秋季,192944,15.548552948005637,33.3,90.0,28.320833333333336,72.45833333333333,34.0,19.666666666666668
楠梓區,2023-11-12,1.0,1,11,秋季,192944,5.182850982668547,24.0,72.0,20.28666666666667,61.56666666666666,20.0,11.633333333333333
楠梓區,2023-11-13,3.0,1,11,秋季,192944,15.548552948005637,28.6,86.0,23.775000000000002,70.25,25.0,13.666666666666666
楠梓區,2023-11-14,1.0,1,11,秋季,192944,5.182850982668547,22.72,65.60000000000001,18.826666666666664,53.900000000000006,19.200000000000003,11.066666666666668
楠梓區,2023-11-15,4.0,1,11,秋季,192944,20.731403930674187,28.9,89.0,24.195833333333336,75.875,34.0,17.25
楠梓區,2023-11-16,3.0,1,11,秋季,192944,15.548552948005637,30.2,88.0,24.90833333333333,73.95833333333333,21.0,11.458333333333334
楠梓區,2023-11-18,3.0,1,11,秋季,192944,15.548552948005637,25.1,76.0,19.720833333333335,62.666666666666664,36.0,25.666666666666668
楠梓區,2023-11-19,1.0,1,11,秋季,192944,5.182850982668547,20.0,66.4,16.62333333333333,52.06666666666666,34.4,21.066666666666666
楠梓區,2023-11-21,2.0,1,11,秋季,192944,10.365701965337093,28.2,85.0,22.77916666666667,67.58333333333333,33.0,17.916666666666668
楠梓區,2023-11-22,1.0,1,11,秋季,192944,5.182850982668547,22.72,68.8,18.413333333333334,54.43333333333334,35.2,16.1
楠梓區,2023-11-23,1.0,1,11,秋季,192944,5.182850982668547,22.8,68.0,18.44,55.7,33.6,14.933333333333335
楠梓區,2023-11-24,2.0,1,11,秋季,192944,10.365701965337093,28.2,87.0,23.150000000000002,70.16666666666667,38.0,23.625
楠梓區,2023-11-26,2.0,1,11,秋季,192944,10.365701965337093,27.6,87.0,22.791666666666668,75.04166666666667,46.0,21.666666666666668
楠梓區,2023-11-28,1.0,1,11,秋季,192944,5.182850982668547,22.560000000000002,69.60000000000001,19.226666666666667,59.53333333333334,31.200000000000003,19.933333333333337
楠梓區,2023-11-29,2.0,1,11,秋季,192944,10.365701965337093,28.7,88.0,25.458333333333332,71.70833333333333,44.0,25.541666666666668
楠梓區,2023-11-30,1.0,1,11,秋季,192944,5.182850982668547,23.44,72.0,20.033333333333335,60.900000000000006,32.0,24.333333333333336
楠梓區,2023-12-01,3.0,1,12,冬季,193139,15.532854576237838,26.1,86.0,22.258333333333336,78.45833333333333,33.0,22.181818181818183
楠梓區,2023-12-02,2.0,1,12,冬季,193139,10.355236384158559,27.4,86.0,21.849999999999998,73.375,32.0,19.666666666666668
楠梓區,2023-12-03,2.0,1,12,冬季,193139,10.355236384158559,26.0,88.0,22.1375,78.91666666666667,43.0,25.5
楠梓區,2023-12-05,1.0,1,12,冬季,193139,5.177618192079279,22.880000000000003,72.0,18.676666666666666,63.400000000000006,14.4,8.200000000000001
楠梓區,2023-12-06,1.0,1,12,冬季,193139,5.177618192079279,21.52,68.8,17.986666666666668,60.96666666666667,23.200000000000003,14.766666666666666
楠梓區,2023-12-08,1.0,1,12,冬季,193139,5.177618192079279,21.76,69.60000000000001,18.6,58.5,29.6,19.266666666666666
楠梓區,2023-12-09,1.0,1,12,冬季,193139,5.177618192079279,24.240000000000002,70.4,19.733333333333334,53.53333333333334,26.400000000000002,17.033333333333335
楠梓區,2023-12-10,3.0,1,12,冬季,193139,15.532854576237838,30.7,86.0,25.979166666666668,71.79166666666667,41.0,23.791666666666668
楠梓區,2023-12-11,1.0,1,12,冬季,193139,5.177618192079279,23.680000000000003,69.60000000000001,21.13,62.86666666666667,35.2,26.400000000000002
楠梓區,2023-12-17,1.0,1,12,冬季,193139,5.177618192079279,19.12,67.2,15.173333333333332,54.33333333333334,19.200000000000003,11.666666666666668
楠梓區,2023-12-21,1.0,1,12,冬季,193139,5.177618192079279,14.56,71.2,12.979999999999999,63.666666666666664,20.8,9.527272727272727
楠梓區,2023-12-25,1.0,1,12,冬季,193139,5.177618192079279,18.64,72.0,13.513333333333334,56.900000000000006,28.8,19.433333333333337
楠梓區,2023-12-27,1.0,1,12,冬季,193139,5.177618192079279,19.12,76.0,16.523333333333333,65.33333333333334,36.800000000000004,27.0
橋頭區,2023-09-04,1.0,1,9,秋季,41488,24.103355187042037,33.72,120.0,31.819999999999997,115.6,6.0,2.5
橋頭區,2023-09-12,1.0,1,9,秋季,41488,24.103355187042037,36.72,115.19999999999999,33.82,100.10000000000001,22.8,10.43478260869565
橋頭區,2023-09-24,1.0,1,9,秋季,41488,24.103355187042037,39.84,110.39999999999999,36.255,94.6,37.199999999999996,12.2
橋頭區,2023-09-29,1.0,1,9,秋季,41488,24.103355187042037,40.199999999999996,114.0,35.36,98.8,25.2,17.95
橋頭區,2023-09-30,1.0,1,9,秋季,41488,24.103355187042037,39.48,112.8,36.26,96.75,36.0,20.55
橋頭區,2023-10-16,1.0,1,10,秋季,41605,24.03557264751833,36.839999999999996,102.0,32.355000000000004,91.14999999999999,64.8,49.65
橋頭區,2023-10-28,1.0,1,10,秋季,41605,24.03557264751833,37.56,105.6,33.2,89.85,40.8,27.599999999999998
橋頭區,2023-11-08,1.0,1,11,秋季,41685,23.989444644356485,35.52,105.6,32.375,89.8,54.0,33.65
橋頭區,2023-11-09,1.0,1,11,秋季,41685,23.989444644356485,37.92,109.2,32.985,90.85,58.8,34.95652173913043
美濃區,2023-10-02,1.0,1,10,秋季,36575,27.341079972658918,40.440000000000005,120.0,34.275,108.6,20.4,13.0
美濃區,2023-10-07,1.0,1,10,秋季,36575,27.341079972658918,38.879999999999995,116.39999999999999,31.989999999999995,103.05,14.399999999999999,5.6499999999999995
美濃區,2023-10-16,1.0,1,10,秋季,36575,27.341079972658918,34.56,116.39999999999999,31.595,102.1,45.6,29.269565217391303
美濃區,2023-11-03,1.0,1,11,秋季,36550,27.359781121751023,37.68,120.0,31.564999999999994,95.7,44.4,25.45
美濃區,2023-11-04,1.0,1,11,秋季,36550,27.359781121751023,39.0,117.6,31.9,92.0,40.8,26.7
鳳山區,2023-06-30,1.0,2,6,夏季,356713,2.8033741411162474,27.200000000000003,69.60000000000001,24.98,58.13333333333334,8.8,5.066666666666666
鳳山區,2023-07-12,1.0,2,7,夏季,356762,2.802989107584328,27.760000000000005,75.2,24.223333333333336,61.53333333333334,9.600000000000001,5.333333333333334
鳳山區,2023-07-14,1.0,2,7,夏季,356762,2.802989107584328,28.560000000000002,72.8,24.753333333333334,61.13333333333334,9.600000000000001,6.9818181818181815
鳳山區,2023-07-31,1.0,2,7,夏季,356762,2.802989107584328,27.04,77.60000000000001,23.373333333333335,68.16666666666667,15.200000000000001,7.733333333333333
鳳山區,2023-08-09,1.0,2,8,夏季,356594,2.804309663090237,26.080000000000002,79.2,23.340000000000003,71.33333333333334,8.8,4.521739130434783
鳳山區,2023-08-15,2.0,2,8,夏季,356594,5.608619326180474,31.9,99.0,28.34166666666667,93.75,24.0,8.583333333333334
鳳山區,2023-08-18,1.0,2,8,夏季,356594,2.804309663090237,23.44,80.0,21.790000000000003,76.3,16.8,8.0
鳳山區,2023-08-21,1.0,2,8,夏季,356594,2.804309663090237,28.080000000000002,78.4,24.666666666666668,63.300000000000004,3.2,1.2333333333333334
鳳山區,2023-08-29,1.0,2,8,夏季,356594,2.804309663090237,28.400000000000002,79.2,23.78,65.3,15.200000000000001,8.333333333333334
鳳山區,2023-09-01,2.0,2,9,秋季,356397,5.6117195150352,33.5,99.0,29.75,81.66666666666667,12.0,5.708333333333333
鳳山區,2023-09-02,3.0,2,9,秋季,356397,8.4175792725528,32.5,97.0,29.650000000000002,85.75,18.0,8.541666666666666
鳳山區,2023-09-03,1.0,2,9,秋季,356397,2.8058597575176,23.040000000000003,80.0,22.120000000000005,77.53333333333335,11.200000000000001,6.066666666666666
鳳山區,2023-09-04,2.0,2,9,秋季,356397,5.6117195150352,27.7,100.0,26.712500000000002,99.70833333333333,6.0,2.1666666666666665
鳳山區,2023-09-05,3.0,2,9,秋季,356397,8.4175792725528,31.3,100.0,28.445833333333336,94.33333333333333,9.0,4.625
鳳山區,2023-09-09,1.0,2,9,秋季,356397,2.8058597575176,23.040000000000003,80.0,20.64666666666667,79.33333333333334,4.0,1.4333333333333336
鳳山區,2023-09-12,1.0,2,9,秋季,356397,2.8058597575176,26.080000000000002,76.80000000000001,23.18,63.5,11.200000000000001,6.233333333333334
鳳山區,2023-09-15,1.0,2,9,秋季,356397,2.8058597575176,26.8,80.0,23.13,65.2,23.200000000000003,11.636363636363637
鳳山區,2023-09-18,2.0,2,9,秋季,356397,5.6117195150352,34.3,93.0,30.25,74.58333333333333,25.0,13.833333333333334
鳳山區,2023-09-19,1.0,2,9,秋季,356397,2.8058597575176,27.439999999999998,73.60000000000001,24.200000000000003,57.1,18.400000000000002,10.678260869565218
鳳山區,2023-09-20,3.0,2,9,秋季,356397,8.4175792725528,34.1,90.0,30.620833333333334,71.20833333333333,20.0,13.956521739130435
鳳山區,2023-09-22,3.0,2,9,秋季,356397,8.4175792725528,34.4,92.0,31.108333333333334,73.625,27.0,14.0
鳳山區,2023-09-23,3.0,2,9,秋季,356397,8.4175792725528,33.7,93.0,30.333333333333332,79.79166666666667,27.0,17.791666666666668
鳳山區,2023-09-24,3.0,2,9,秋季,356397,8.4175792725528,34.8,93.0,30.754166666666666,74.04166666666667,19.0,9.666666666666666
鳳山區,2023-09-25,2.0,2,9,秋季,356397,5.6117195150352,33.5,97.0,30.483333333333334,79.625,15.0,8.291666666666666
鳳山區,2023-09-26,2.0,2,9,秋季,356397,5.6117195150352,33.7,98.0,30.329166666666666,76.91666666666667,12.0,8.041666666666666
鳳山區,2023-09-27,5.0,2,9,秋季,356397,14.029298787587997,34.5,97.0,30.104166666666668,80.125,21.0,10.291666666666666
鳳山區,2023-09-28,2.0,2,9,秋季,356397,5.6117195150352,33.4,98.0,29.458333333333332,83.70833333333333,24.0,12.434782608695652
鳳山區,2023-09-29,1.0,2,9,秋季,356397,2.8058597575176,27.200000000000003,76.80000000000001,23.986666666666668,63.6,26.400000000000002,15.466666666666667
鳳山區,2023-09-30,2.0,2,9,秋季,356397,5.6117195150352,33.9,94.0,30.84583333333333,75.625,31.0,16.791666666666668
鳳山區,2023-10-01,2.0,2,10,秋季,356463,5.610680491383397,34.6,93.0,30.733333333333334,77.0,23.0,14.708333333333334
鳳山區,2023-10-02,2.0,2,10,秋季,356463,5.610680491383397,33.4,91.0,30.175,76.04166666666667,26.0,14.416666666666666
鳳山區,2023-10-03,2.0,2,10,秋季,356463,5.610680491383397,34.0,86.0,29.604166666666668,64.91666666666667,22.0,15.666666666666666
鳳山區,2023-10-04,1.0,2,10,秋季,356463,2.8053402456916987,23.200000000000003,76.0,22.266666666666666,72.10000000000001,15.200000000000001,10.066666666666668
鳳山區,2023-10-05,1.0,2,10,秋季,356463,2.8053402456916987,24.32,71.2,22.533333333333335,66.3,9.600000000000001,3.8666666666666667
鳳山區,2023-10-06,2.0,2,10,秋季,356463,5.610680491383397,28.8,99.0,26.258333333333336,89.75,10.0,6.0
鳳山區,2023-10-07,1.0,2,10,秋季,356463,2.8053402456916987,26.24,78.4,22.776666666666667,65.3,17.6,7.2
鳳山區,2023-10-08,2.0,2,10,秋季,356463,5.610680491383397,32.1,97.0,28.520833333333332,84.20833333333333,23.0,11.583333333333334
鳳山區,2023-10-09,1.0,2,10,秋季,356463,2.8053402456916987,25.6,76.80000000000001,23.276666666666667,63.56666666666666,11.200000000000001,5.933333333333334
鳳山區,2023-10-10,1.0,2,10,秋季,356463,2.8053402456916987,25.28,75.2,23.40666666666667,60.2,25.6,11.700000000000001
鳳山區,2023-10-11,1.0,2,10,秋季,356463,2.8053402456916987,25.760000000000005,75.2,23.50666666666667,57.46666666666667,26.400000000000002,13.233333333333334
鳳山區,2023-10-12,2.0,2,10,秋季,356463,5.610680491383397,31.0,78.0,28.5125,68.25,34.0,18.5
鳳山區,2023-10-13,4.0,2,10,秋季,356463,11.221360982766795,31.5,90.0,28.71666666666667,73.04166666666667,29.0,14.458333333333334
鳳山區,2023-10-14,5.0,2,10,秋季,356463,14.026701228458494,32.7,92.0,28.587500000000002,74.08333333333333,30.0,20.75
鳳山區,2023-10-15,6.0,2,10,秋季,356463,16.83204147415019,30.4,90.0,28.09166666666667,76.25,32.0,18.416666666666668
鳳山區,2023-10-16,4.0,2,10,秋季,356463,11.221360982766795,29.9,91.0,27.683333333333334,70.79166666666667,51.0,33.375
鳳山區,2023-10-17,4.0,2,10,秋季,356463,11.221360982766795,29.6,92.0,27.266666666666666,81.75,63.0,38.791666666666664
鳳山區,2023-10-18,4.0,2,10,秋季,356463,11.221360982766795,30.7,94.0,27.84166666666667,73.58333333333333,47.0,25.818181818181817
鳳山區,2023-10-19,3.0,2,10,秋季,356463,8.416020737075096,32.4,90.0,28.541666666666668,69.33333333333333,39.0,26.958333333333332
鳳山區,2023-10-20,3.0,2,10,秋季,356463,8.416020737075096,31.5,89.0,28.445833333333336,70.5,32.0,22.833333333333332
鳳山區,2023-10-21,4.0,2,10,秋季,356463,11.221360982766795,31.8,91.0,28.125,71.66666666666667,32.0,16.375
鳳山區,2023-10-22,1.0,2,10,秋季,356463,2.8053402456916987,25.28,72.8,22.69,56.6,24.0,16.166666666666668
鳳山區,2023-10-23,3.0,2,10,秋季,356463,8.416020737075096,31.3,93.0,28.1375,75.95833333333333,30.0,18.59090909090909
鳳山區,2023-10-24,1.0,2,10,秋季,356463,2.8053402456916987,26.32,75.2,22.98,60.86666666666667,24.8,15.933333333333335
鳳山區,2023-10-25,1.0,2,10,秋季,356463,2.8053402456916987,25.52,73.60000000000001,23.39666666666667,57.93333333333334,33.6,21.033333333333335
鳳山區,2023-10-26,5.0,2,10,秋季,356463,14.026701228458494,31.8,92.0,28.46666666666667,72.16666666666667,35.0,20.454545454545453
鳳山區,2023-10-27,5.0,2,10,秋季,356463,14.026701228458494,30.7,92.0,27.71666666666667,73.875,24.0,17.5
鳳山區,2023-10-28,1.0,2,10,秋季,356463,2.8053402456916987,25.040000000000003,74.4,22.48,58.03333333333334,21.6,13.533333333333335
鳳山區,2023-10-29,3.0,2,10,秋季,356463,8.416020737075096,30.6,92.0,27.545833333333334,70.54166666666667,35.0,21.041666666666668
鳳山區,2023-10-30,10.0,2,10,秋季,356463,28.053402456916988,38.4,106.8,33.06,84.3,34.8,23.42857142857143
鳳山區,2023-10-31,8.0,2,10,秋季,356463,22.44272196553359,37.68,111.6,33.169999999999995,83.15,34.8,21.95
鳳山區,2023-11-01,5.0,2,11,秋季,356476,14.026189701410473,31.4,90.0,27.620833333333334,71.5,29.0,20.416666666666668
鳳山區,2023-11-02,12.0,2,11,秋季,356476,33.662855283385134,37.68,115.19999999999999,32.91,89.8,38.4,24.95
鳳山區,2023-11-03,7.0,2,11,秋季,356476,19.636665581974665,31.8,92.0,27.708333333333332,72.08333333333333,37.0,23.916666666666668
鳳山區,2023-11-04,5.0,2,11,秋季,356476,14.026189701410473,32.0,92.0,27.8875,66.91666666666667,39.0,27.0
鳳山區,2023-11-05,9.0,2,11,秋季,356476,25.247141462538853,38.52,108.0,33.754999999999995,80.60000000000001,49.199999999999996,31.55
鳳山區,2023-11-06,7.0,2,11,秋季,356476,19.636665581974665,33.0,71.0,28.945833333333336,59.5,33.0,21.458333333333332
鳳山區,2023-11-07,8.0,2,11,秋季,356476,22.44190352225676,36.6,110.39999999999999,33.275,90.75,70.8,40.48695652173913
鳳山區,2023-11-08,6.0,2,11,秋季,356476,16.831427641692567,30.7,95.0,27.883333333333336,73.5,42.0,26.125
鳳山區,2023-11-09,11.0,2,11,秋季,356476,30.857617343103044,37.92,111.6,33.66499999999999,88.25,43.199999999999996,30.45
鳳山區,2023-11-10,5.0,2,11,秋季,356476,14.026189701410473,34.0,93.0,29.2625,66.79166666666667,33.0,21.208333333333332
鳳山區,2023-11-11,6.0,2,11,秋季,356476,16.831427641692567,31.1,93.0,28.099999999999998,75.29166666666667,32.0,19.416666666666668
鳳山區,2023-11-12,4.0,2,11,秋季,356476,11.22095176112838,30.9,92.0,26.712500000000002,72.625,33.0,16.75
鳳山區,2023-11-13,7.0,2,11,秋季,356476,19.636665581974665,29.1,79.0,25.0625,62.166666666666664,28.0,15.875
鳳山區,2023-11-14,5.0,2,11,秋季,356476,14.026189701410473,28.4,70.0,24.6375,57.416666666666664,30.0,17.041666666666668
鳳山區,2023-11-15,8.0,2,11,秋季,356476,22.44190352225676,35.52,106.8,30.52,80.49999999999999,46.8,22.400000000000002
鳳山區,2023-11-16,4.0,2,11,秋季,356476,11.22095176112838,31.7,89.0,26.083333333333332,65.91666666666667,24.0,12.958333333333334
鳳山區,2023-11-17,12.0,2,11,秋季,356476,33.662855283385134,30.599999999999998,84.0,26.32,62.699999999999996,36.0,22.121739130434783
鳳山區,2023-11-18,12.0,2,11,秋季,356476,33.662855283385134,31.439999999999998,73.2,25.665,59.8,43.199999999999996,30.549999999999997
鳳山區,2023-11-19,5.0,2,11,秋季,356476,14.026189701410473,26.0,68.0,22.15833333333333,53.25,36.0,24.791666666666668
鳳山區,2023-11-20,8.0,2,11,秋季,356476,22.44190352225676,33.0,90.0,27.869999999999997,65.85,39.6,26.049999999999997
