max_depth,min_samples_split,min_samples_leaf,elapsed_time,train_accuracy,test_accuracy,train_f1,test_f1,cv_acc_mean,cv_acc_std,cv_f1_mean,cv_f1_std
7,8,1,22.76503014564514,0.9393901987408961,0.9239881539980257,0.7822616407982261,0.7105263157894737,0.9268486987913269,0.005330930253683305,0.7291740092797084,0.024606684292944405
7,9,1,22.807255268096924,0.9377854585853598,0.922507403751234,0.7756010685663401,0.7065420560747664,0.9269598225959184,0.005542528411700017,0.7309715294678392,0.02418536049450346
7,10,1,23.38366460800171,0.9377854585853598,0.922507403751234,0.775200713648528,0.7032136105860114,0.9270213631274703,0.005028877990419098,0.7292216338213656,0.020050103054505126
7,2,2,23.514780044555664,0.9406246142451549,0.9215202369200395,0.7863171923589516,0.7039106145251397,0.9266263826373499,0.005582539733431406,0.7290315046480575,0.02579743888941661
7,3,2,23.02908992767334,0.9406246142451549,0.9215202369200395,0.7863171923589516,0.7039106145251397,0.9269433946936175,0.005408497415108356,0.7296709854409958,0.02445993605629782
7,4,2,23.72240900993347,0.9406246142451549,0.9215202369200395,0.7863171923589516,0.7039106145251397,0.9264413548513214,0.00562863073712394,0.7300688656927689,0.022613123313764086
7,5,2,23.408682107925415,0.9401308480434514,0.9244817374136229,0.7839643652561247,0.7150837988826816,0.9269102647098397,0.005779006665722379,0.7298418167080826,0.020528266004952805
7,6,2,23.772330045700073,0.9427231206023947,0.9304047384007897,0.7954144620811288,0.7422303473491774,0.9269555677412967,0.004906052217834311,0.7303137307360521,0.023426780006639607
7,7,2,23.88412880897522,0.9412418219972842,0.9259624876604146,0.7890070921985816,0.7232472324723247,0.9267294130788545,0.004937334778129819,0.7282078861484106,0.023083666069755565
7,8,2,23.05064105987549,0.939513640291322,0.9259624876604146,0.782608695652174,0.7222222222222222,0.9269267941599837,0.004906704761239699,0.7300495741581423,0.024429826012488366
7,9,2,23.059702396392822,0.9384026663374891,0.9234945705824285,0.7783207463349623,0.7102803738317757,0.9267415810491415,0.0053627754044668465,0.7280138620663192,0.025381743061736163
7,10,2,22.91534948348999,0.9387729909887668,0.922507403751234,0.7799467613132209,0.7032136105860114,0.9266018232915209,0.005713618667360718,0.7283561787875759,0.022242560605674595
7,2,3,22.53733515739441,0.9409949388964325,0.9279368213228035,0.7901668129938543,0.7316176470588235,0.9264163893141205,0.0049861387686135515,0.7290093313390529,0.021620230815590554
7,3,3,22.886462211608887,0.9409949388964325,0.9279368213228035,0.7901668129938543,0.7316176470588235,0.9264906766386647,0.005517571300604621,0.7280869923345563,0.023032161537870688
7,4,3,22.857910633087158,0.9409949388964325,0.9279368213228035,0.7901668129938543,0.7316176470588235,0.9263218152692415,0.005158621085427146,0.7276772117147557,0.024087694878071376
7,5,3,23.202025175094604,0.9409949388964325,0.9279368213228035,0.7901668129938543,0.7316176470588235,0.9263220869097214,0.005164701532013627,0.7289780363794192,0.022895252681563907
7,6,3,22.768904447555542,0.9409949388964325,0.9279368213228035,0.7901668129938543,0.7316176470588235,0.9265193359786547,0.00563850775496894,0.7273234507324506,0.024444120600797963
7,7,3,22.732536792755127,0.9396370818417479,0.9259624876604146,0.7825700311249444,0.7201492537313433,0.9265315826485202,0.005240495722681853,0.7282002349789847,0.023201844139943785
7,8,3,22.79672932624817,0.9390198740896185,0.9284304047384008,0.7808340727595386,0.7299813780260708,0.9261901305651393,0.005826991333345314,0.7274400057747133,0.024786807478438463
7,9,3,22.593287229537964,0.9380323416862115,0.9244817374136229,0.7768888888888889,0.7140186915887851,0.926469872024331,0.00531610633809689,0.7268276554585346,0.022880722919915084
7,10,3,22.932639360427856,0.9388964325391926,0.922507403751234,0.7804878048780488,0.704331450094162,0.926330175195416,0.00535177540648798,0.7267133772229212,0.020732219408447865
7,2,4,23.233749389648438,0.9379089001357857,0.9264560710760118,0.7751452838623156,0.7204502814258912,0.92604194433655,0.0046287267162985445,0.7272192095847557,0.023909595428323743
7,3,4,22.716017484664917,0.9379089001357857,0.9264560710760118,0.7751452838623156,0.7204502814258912,0.9259557530661103,0.00504667436010535,0.726375289033718,0.020942583122017782
7,4,4,22.86438751220703,0.9379089001357857,0.9264560710760118,0.7751452838623156,0.7204502814258912,0.925918677948632,0.0060988026478747195,0.7252613195576297,0.021535680308807363
7,5,4,22.913347005844116,0.9379089001357857,0.9264560710760118,0.7751452838623156,0.7204502814258912,0.9258899195994953,0.005309928642792257,0.7259613464385498,0.022894980113836512
7,6,4,22.74761176109314,0.9379089001357857,0.9264560710760118,0.7751452838623156,0.7204502814258912,0.9260913905200012,0.0054079366948003365,0.7262673073908403,0.0223924518801491
7,7,4,23.112325429916382,0.9379089001357857,0.9264560710760118,0.7751452838623156,0.7204502814258912,0.9258155789623334,0.005850979091724502,0.7257354322181148,0.02276616217927967
7,8,4,23.509114742279053,0.9379089001357857,0.9264560710760118,0.7751452838623156,0.7204502814258912,0.9259430265826867,0.00493503550902064,0.7266876548482574,0.026017686882475133
7,9,4,22.96492075920105,0.9388964325391926,0.9230009871668312,0.7812638091029607,0.7089552238805971,0.9262436158140456,0.005559020110456053,0.7272309495965295,0.024263895999855765
7,10,4,23.22576117515564,0.9386495494383409,0.9239881539980257,0.7794052374611629,0.7105263157894737,0.9260749093050827,0.005373153770911988,0.724742314215758,0.026252822824295426
7,2,5,22.816601753234863,0.9369213677323788,0.9234945705824285,0.7713646532438478,0.7069943289224953,0.9256017445919429,0.005742948973398133,0.7249166872458337,0.023839260232987887
7,3,5,22.75182008743286,0.9369213677323788,0.9234945705824285,0.7713646532438478,0.7069943289224953,0.9257910754678184,0.005652974869862253,0.7235260442495415,0.026266761818172685
7,4,5,23.025590419769287,0.9369213677323788,0.9234945705824285,0.7713646532438478,0.7069943289224953,0.9256841176634858,0.004901814914034879,0.723284802732967,0.025033121613775057
7,5,5,23.023045778274536,0.9369213677323788,0.9234945705824285,0.7713646532438478,0.7069943289224953,0.9257377349245881,0.00519868408678196,0.7243960887445936,0.021794788855346924
7,6,5,22.872117519378662,0.9369213677323788,0.9234945705824285,0.7713646532438478,0.7069943289224953,0.9255525421233146,0.00590047244369934,0.7241830512387245,0.022611453475395896
7,7,5,22.814406156539917,0.9369213677323788,0.9234945705824285,0.7713646532438478,0.7069943289224953,0.9254660690576108,0.0054291284873022524,0.7232834727348234,0.021693849531512877
7,8,5,22.847404956817627,0.9369213677323788,0.9234945705824285,0.7713646532438478,0.7069943289224953,0.925671761829689,0.005580238552721835,0.724990671226983,0.02438074344716763
7,9,5,22.85006833076477,0.9369213677323788,0.9234945705824285,0.7713646532438478,0.7069943289224953,0.9256593704541473,0.005461563058152625,0.7240154858700354,0.024175580100742552
7,10,5,22.63290500640869,0.9369213677323788,0.9234945705824285,0.7713646532438478,0.7069943289224953,0.9251450204745837,0.005409359346202705,0.7234990834782722,0.022693486228174874
8,2,1,24.58981704711914,0.9524750030860387,0.9299111549851925,0.8341232227488151,0.7389705882352942,0.9331193618733546,0.005439695211844367,0.7588520704298335,0.02186478976129934
8,3,1,24.781888723373413,0.9523515615356128,0.9313919052319842,0.8339070567986231,0.7468123861566485,0.9334897576306858,0.00548462511498697,0.7604090112573788,0.020360832644070435
8,4,1,24.668593168258667,0.954203184792001,0.9318854886475815,0.8413852073535699,0.7481751824817519,0.9335392469719702,0.005587219696178809,0.7592668523540721,0.023016927092522652
8,5,1,24.57447338104248,0.9516109122330576,0.9284304047384008,0.8308886971527178,0.7329650092081031,0.9335473403350572,0.004952050550551648,0.7615000713952325,0.022652526746741626
8,6,1,24.813607215881348,0.9538328601407233,0.9323790720631787,0.8392089423903697,0.7504553734061931,0.9336791342030908,0.00500854951124418,0.7601978142221846,0.021986841357182884
8,7,1,25.053864240646362,0.9517343537834835,0.9318854886475815,0.8321167883211679,0.75,0.9331645684343607,0.005252710240038463,0.7594259260072356,0.02490346398658043
8,8,1,24.690819263458252,0.9519812368843352,0.9304047384007897,0.8331188331188332,0.7422303473491774,0.9335433114243862,0.0050026189980752036,0.7602268581847557,0.022831302743771938
8,9,1,24.481972217559814,0.9508702629305024,0.930898321816387,0.8284482758620689,0.7454545454545455,0.9332631866220872,0.005289398449416129,0.7585851174436548,0.023565948874518784
8,10,1,24.828706979751587,0.9504999382792247,0.9313919052319842,0.8273783900129144,0.7468123861566485,0.9333373470118279,0.005485740716914241,0.7574629894320071,0.021669690624054768
8,2,2,25.491923570632935,0.9506233798296506,0.9299111549851925,0.8275862068965517,0.7389705882352942,0.9329838411994831,0.005096196313781102,0.7591056059993171,0.025842476441946843
8,3,2,24.559120178222656,0.9506233798296506,0.9299111549851925,0.8275862068965517,0.7389705882352942,0.9331028121136421,0.00527473650745713,0.758782088589756,0.021757991901912018
8,4,2,24.816423177719116,0.9506233798296506,0.9299111549851925,0.8275862068965517,0.7389705882352942,0.9327820047067424,0.005114225608548137,0.7598018265278162,0.02021660461940566
8,5,2,25.21384286880493,0.9518577953339094,0.9323790720631787,0.8320413436692506,0.7522603978300181,0.9326873088044519,0.00501014274424494,0.7588873212502772,0.02074397976965878
8,6,2,24.90801477432251,0.9543266263424268,0.9338598223099703,0.8407917383820999,0.7563636363636363,0.932584372294702,0.005465359480745078,0.7586525893893706,0.020130714167308668
8,7,2,25.04967737197876,0.9540797432415751,0.9348469891411648,0.8408896492728828,0.7591240875912408,0.9330822715236998,0.006207090962729443,0.757939546536538,0.022342428153203663
8,8,2,25.08344864845276,0.9537094185902975,0.9343534057255676,0.8398120461341307,0.759493670886076,0.93301239899163,0.0059126267812087945,0.7577980069423378,0.022849296515425624
8,9,2,24.852139949798584,0.9501296136279471,0.9333662388943732,0.8255613126079447,0.7549909255898367,0.9327449752857937,0.0056048221360623625,0.7570155439708137,0.021217485925671416
8,10,2,24.953113079071045,0.9506233798296506,0.9318854886475815,0.8286203941730934,0.7472527472527473,0.9328602270102031,0.005352336847643107,0.7552882238312998,0.023172245807437573
8,2,3,25.031264543533325,0.9530922108381681,0.9333662388943732,0.8353552859618717,0.7540983606557377,0.9326955773375679,0.005016584789940591,0.7571039182210259,0.020644830592245183
8,3,3,25.091810703277588,0.9530922108381681,0.9333662388943732,0.8353552859618717,0.7540983606557377,0.9328724660639803,0.005636246354444827,0.757475255322456,0.02370353913909455
8,4,3,24.575050592422485,0.9530922108381681,0.9333662388943732,0.8353552859618717,0.7540983606557377,0.9325226692866011,0.0054630854025551805,0.7570202608061838,0.022647946780286584
8,5,3,24.67426061630249,0.9530922108381681,0.9333662388943732,0.8353552859618717,0.7540983606557377,0.9325473454124492,0.005183559286533775,0.7577736879604177,0.02078989753159206
8,6,3,24.964818239212036,0.9530922108381681,0.9333662388943732,0.8353552859618717,0.7540983606557377,0.9326873062657558,0.005023567984571326,0.7561512190442878,0.02384592175623899
8,7,3,24.551548719406128,0.9516109122330576,0.9343534057255676,0.8307426597582038,0.7577413479052824,0.9324323881767846,0.006179790196800276,0.7558040732296466,0.02647362166869198
8,8,3,24.52206516265869,0.953215652388594,0.9333662388943732,0.837964942283027,0.7584973166368515,0.9324691738829101,0.005652431993519631,0.7568802960150559,0.02416592371120807
8,9,3,24.578580617904663,0.9466732502160227,0.9259624876604146,0.8113537117903931,0.7232472324723247,0.9324117028811663,0.005259481217489139,0.7565950697330652,0.023022456294274803
8,10,3,24.473868131637573,0.9477842241698555,0.9294175715695953,0.8166449934980494,0.7376146788990826,0.9323291952587314,0.005575204021648027,0.7553188442810038,0.020406391464663345
8,2,4,24.605474710464478,0.9497592889766695,0.9284304047384008,0.8238857637386413,0.7329650092081031,0.932103114218475,0.004929595382289842,0.7544341315403038,0.021934926028458694
8,3,4,24.112175226211548,0.9497592889766695,0.9284304047384008,0.8238857637386413,0.7329650092081031,0.9322964689276296,0.005387979508001607,0.7544652325241503,0.021009750146550116
